行政编码,区县,市,省
441322,博罗县,惠州市,广东省
441323,惠东县,惠州市,广东省
441324,龙门县,惠州市,广东省
441381,惠阳市,惠州市,广东省
441400,梅州市,梅州市,广东省
441402,梅江区,梅州市,广东省
441403,梅县区,梅州市,广东省
441421,梅县,梅州市,广东省
441422,大埔县,梅州市,广东省
441423,丰顺县,梅州市,广东省
441424,五华县,梅州市,广东省
441425,兴宁县,梅州市,广东省
441426,平远县,梅州市,广东省
441427,蕉岭县,梅州市,广东省
441481,兴宁市,梅州市,广东省
441500,汕尾市,汕尾市,广东省
441502,城区,汕尾市,广东省
441521,海丰县,汕尾市,广东省
441522,陆丰县,汕尾市,广东省
441523,陆河县,汕尾市,广东省
441581,陆丰市,汕尾市,广东省
441600,河源市,河源市,广东省
441602,源城区,河源市,广东省
441611,郊区,河源市,广东省
441621,紫金县,河源市,广东省
441622,龙川县,河源市,广东省
441623,连平县,河源市,广东省
441624,和平县,河源市,广东省
441625,东源县,河源市,广东省
441700,阳江市,阳江市,广东省
441702,江城区,阳江市,广东省
441703,阳东区,阳江市,广东省
441704,阳东区,阳江市,广东省
441721,阳西县,阳江市,广东省
441722,阳春县,阳江市,广东省
441723,阳东县,阳江市,广东省
441781,阳春市,阳江市,广东省
441800,清远市,清远市,广东省
441802,清城区,清远市,广东省
441803,清新区,清远市,广东省
441811,清郊区,清远市,广东省
441821,佛冈县,清远市,广东省
441822,英德县,清远市,广东省
441823,阳山县,清远市,广东省
441824,连县,清远市,广东省
441825,连山壮族瑶族自治县,清远市,广东省
441826,连南瑶族自治县,清远市,广东省
441827,清新县,清远市,广东省
441881,英德市,清远市,广东省
441882,连州市,清远市,广东省
441900,东莞市,东莞市,广东省
442000,中山市,中山市,广东省
442100,海南行政区,海南行政区,广东省
442101,海口市,海南行政区,广东省
442102,通什市,海南行政区,广东省
442121,琼山县,海南行政区,广东省
442122,文昌县,海南行政区,广东省
442123,琼海县,海南行政区,广东省
442124,万宁县,海南行政区,广东省
442125,定安县,海南行政区,广东省
442126,屯昌县,海南行政区,广东省
442127,澄迈县,海南行政区,广东省
442128,临高县,海南行政区,广东省
442129,儋县,海南行政区,广东省
442130,东方黎族自治县,海南行政区,广东省
442131,乐东黎族自治县,海南行政区,广东省
442132,琼中黎族苗族自治县,海南行政区,广东省
442133,保亭黎族苗族自治县,海南行政区,广东省
442134,陵水黎族自治县,海南行政区,广东省
442135,白沙黎族自治县,海南行政区,广东省
442136,昌江黎族自治县,海南行政区,广东省
442200,海南黎族苗族自治州,海南黎族苗族自治州,广东省
442201,三亚市,海南黎族苗族自治州,广东省
442202,通什市,海南黎族苗族自治州,广东省
442221,崖县,海南黎族苗族自治州,广东省
442222,东方县,海南黎族苗族自治州,广东省
442223,乐东县,海南黎族苗族自治州,广东省
442224,琼中县,海南黎族苗族自治州,广东省
442225,保亭县,海南黎族苗族自治州,广东省
442226,陵水县,海南黎族苗族自治州,广东省
442227,白沙县,海南黎族苗族自治州,广东省
442228,昌江县,海南黎族苗族自治州,广东省
442300,汕头地区,汕头地区,广东省
442301,潮州市,汕头地区,广东省
442302,潮州市,汕头地区,广东省
442321,潮安县,汕头地区,广东省
442322,澄海县,汕头地区,广东省
442323,饶平县,汕头地区,广东省
442324,南澳县,汕头地区,广东省
442325,潮阳县,汕头地区,广东省
442326,揭阳县,汕头地区,广东省
442327,揭西县,汕头地区,广东省
442328,普宁县,汕头地区,广东省
442329,惠来县,汕头地区,广东省
442330,陆丰县,汕头地区,广东省
442331,海丰县,汕头地区,广东省
442400,梅县地区,梅县地区,广东省
442401,梅县市|梅州市,梅县地区,广东省
442421,梅县,梅县地区,广东省
442422,大埔县,梅县地区,广东省
442423,丰顺县,梅县地区,广东省
442424,五华县,梅县地区,广东省
442425,兴宁县,梅县地区,广东省
442426,平远县,梅县地区,广东省
442427,蕉岭县,梅县地区,广东省
442500,惠阳地区,惠阳地区,广东省
442501,惠州市,惠阳地区,广东省
442502,东莞市,惠阳地区,广东省
442521,惠阳县,惠阳地区,广东省
442522,紫金县,惠阳地区,广东省
442523,和平县,惠阳地区,广东省
442524,连平县,惠阳地区,广东省
442525,河源县,惠阳地区,广东省
442526,博罗县,惠阳地区,广东省
442527,东莞县,惠阳地区,广东省
442528,惠东县,惠阳地区,广东省
442529,龙川县,惠阳地区,广东省
442530,陆丰县,惠阳地区,广东省
442531,海丰县,惠阳地区,广东省
442600,韶关地区,韶关地区,广东省
442621,始兴县,韶关地区,广东省
442622,南雄县,韶关地区,广东省
442623,仁化县,韶关地区,广东省
442624,乐昌县,韶关地区,广东省
442625,连县,韶关地区,广东省
442626,阳山县,韶关地区,广东省
442627,英德县,韶关地区,广东省
442628,清远县,韶关地区,广东省
442629,佛冈县,韶关地区,广东省
442630,翁源县,韶关地区,广东省
442631,连山壮族瑶族自治县,韶关地区,广东省
442632,连南瑶族自治县,韶关地区,广东省
442633,乳源瑶族自治县,韶关地区,广东省
442700,佛山地区,佛山地区,广东省
442721,三水县,佛山地区,广东省
442722,南海县,佛山地区,广东省
442723,顺德县,佛山地区,广东省
442724,中山县,佛山地区,广东省
442725,斗门县,佛山地区,广东省
442726,新会县,佛山地区,广东省
442727,台山县,佛山地区,广东省
442728,恩平县,佛山地区,广东省
442729,开平县,佛山地区,广东省
442730,高鹤县,佛山地区,广东省
442731,鹤山县,佛山地区,广东省
442732,高明县,佛山地区,广东省
442800,肇庆地区,肇庆地区,广东省
442801,肇庆市,肇庆地区,广东省
442821,高要县,肇庆地区,广东省
442822,四会县,肇庆地区,广东省
442823,广宁县,肇庆地区,广东省
442824,怀集县,肇庆地区,广东省
442825,封开县,肇庆地区,广东省
442826,德庆县,肇庆地区,广东省
442827,云浮县,肇庆地区,广东省
442828,新兴县,肇庆地区,广东省
442829,郁南县,肇庆地区,广东省
442830,罗定县,肇庆地区,广东省
442900,湛江地区,湛江地区,广东省
442921,阳江县,湛江地区,广东省
442922,阳春县,湛江地区,广东省
442923,信宜县,湛江地区,广东省
442924,高州县,湛江地区,广东省
442925,电白县,湛江地区,广东省
442926,吴川县,湛江地区,广东省
442927,化州县,湛江地区,广东省
442928,廉江县,湛江地区,广东省
442929,遂溪县,湛江地区,广东省
442930,海康县,湛江地区,广东省
442931,徐闻县,湛江地区,广东省
445100,潮州市,潮州市,广东省
445102,湘桥区,潮州市,广东省
445103,潮安区,潮州市,广东省
445121,潮安县,潮州市,广东省
445122,饶平县,潮州市,广东省
445200,揭阳市,揭阳市,广东省
445202,榕城区,揭阳市,广东省
445203,揭东区,揭阳市,广东省
445221,揭东县,揭阳市,广东省
445222,揭西县,揭阳市,广东省
445223,普宁县,揭阳市,广东省
445224,惠来县,揭阳市,广东省
445281,普宁市,揭阳市,广东省
445300,云浮市,云浮市,广东省
445302,云城区,云浮市,广东省
445303,云安区,云浮市,广东省
445321,新兴县,云浮市,广东省
445322,郁南县,云浮市,广东省
445323,云安县,云浮市,广东省
445381,罗定市,云浮市,广东省
449001,顺德市|潮州市,,广东省
449002,台山市|中山市,,广东省
449003,番禺市|海口市,,广东省
449004,南海市,,广东省
449005,云浮市,,广东省
449006,新会市,,广东省
449007,开平市,,广东省
449008,三水市,,广东省
449009,普宁市,,广东省
449010,罗定市,,广东省
449011,潮阳市,,广东省
449012,高州市,,广东省
449013,花都市,,广东省
449014,高要市,,广东省
449015,鹤山市,,广东省
449016,四会市,,广东省
449017,增城市,,广东省
449018,廉江市,,广东省
449019,英德市,,广东省
449020,恩平市,,广东省
449021,从化市,,广东省
449022,澄海市,,广东省
449023,高明市,,广东省
449024,连州市,,广东省
449025,雷州市,,广东省
449026,乐昌市,,广东省
449027,阳春市,,广东省
449028,惠阳市,,广东省
449029,吴川市,,广东省
449030,兴宁市,,广东省
449031,化州市,,广东省
450000,广西壮族自治区,,广西壮族自治区
450100,南宁市,南宁市,广西壮族自治区
450102,兴宁区,南宁市,广西壮族自治区
450103,青秀区|新城区,南宁市,广西壮族自治区
450104,城北区,南宁市,广西壮族自治区
450105,江南区,南宁市,广西壮族自治区
450106,永新区,南宁市,广西壮族自治区
450107,市郊区|西乡塘区,南宁市,广西壮族自治区
450108,良庆区,南宁市,广西壮族自治区
450109,邕宁区,南宁市,广西壮族自治区
450110,武鸣区,南宁市,广西壮族自治区
450121,邕宁县,南宁市,广西壮族自治区
450122,武鸣县,南宁市,广西壮族自治区
450123,隆安县,南宁市,广西壮族自治区
450124,马山县,南宁市,广西壮族自治区
450125,上林县,南宁市,广西壮族自治区
450126,宾阳县,南宁市,广西壮族自治区
450127,横县,南宁市,广西壮族自治区
450181,横州市,南宁市,广西壮族自治区
450200,柳州市,柳州市,广西壮族自治区
450202,城中区,柳州市,广西壮族自治区
450203,鱼峰区,柳州市,广西壮族自治区
450204,柳南区,柳州市,广西壮族自治区
450205,柳北区,柳州市,广西壮族自治区
450206,柳江区|市郊区,柳州市,广西壮族自治区
450221,柳江县,柳州市,广西壮族自治区
450222,柳城县,柳州市,广西壮族自治区
450223,鹿寨县,柳州市,广西壮族自治区
450224,融安县,柳州市,广西壮族自治区
450225,融水苗族自治县,柳州市,广西壮族自治区
450226,三江侗族自治县,柳州市,广西壮族自治区
450300,桂林市,桂林市,广西壮族自治区
450302,秀峰区,桂林市,广西壮族自治区
450303,叠彩区,桂林市,广西壮族自治区
450304,象山区,桂林市,广西壮族自治区
450305,七星区,桂林市,广西壮族自治区
450306,市郊区,桂林市,广西壮族自治区
450311,雁山区,桂林市,广西壮族自治区
450312,临桂区,桂林市,广西壮族自治区
450321,阳朔县,桂林市,广西壮族自治区
450322,临桂县,桂林市,广西壮族自治区
450323,灵川县,桂林市,广西壮族自治区
450324,全州县,桂林市,广西壮族自治区
450325,兴安县,桂林市,广西壮族自治区
450326,永福县,桂林市,广西壮族自治区
450327,灌阳县,桂林市,广西壮族自治区
450328,龙胜各族自治县,桂林市,广西壮族自治区
450329,资源县,桂林市,广西壮族自治区
450330,平乐县,桂林市,广西壮族自治区
450331,荔浦县,桂林市,广西壮族自治区
450332,恭城瑶族自治县,桂林市,广西壮族自治区
450381,荔浦市,桂林市,广西壮族自治区
450400,梧州市,梧州市,广西壮族自治区
450402,白云区,梧州市,广西壮族自治区
450403,万秀区,梧州市,广西壮族自治区
450404,蝶山区,梧州市,广西壮族自治区
450405,长洲区|市郊区|鸳江区,梧州市,广西壮族自治区
450406,龙圩区,梧州市,广西壮族自治区
450421,苍梧县,梧州市,广西壮族自治区
450422,藤县,梧州市,广西壮族自治区
450423,蒙山县,梧州市,广西壮族自治区
450481,岑溪市,梧州市,广西壮族自治区
450500,北海市,北海市,广西壮族自治区
450502,海城区,北海市,广西壮族自治区
450503,市郊区|银海区,北海市,广西壮族自治区
450512,铁山港区,北海市,广西壮族自治区
450521,合浦县,北海市,广西壮族自治区
450600,防城港市,防城港市,广西壮族自治区
450602,港口区,防城港市,广西壮族自治区
450603,防城区,防城港市,广西壮族自治区
450621,上思县,防城港市,广西壮族自治区
450681,东兴市,防城港市,广西壮族自治区
450700,钦州市,钦州市,广西壮族自治区
450702,钦南区,钦州市,广西壮族自治区
450703,钦北区,钦州市,广西壮族自治区
450721,灵山县,钦州市,广西壮族自治区
450722,浦北县,钦州市,广西壮族自治区
450800,贵港市,贵港市,广西壮族自治区
450802,港北区,贵港市,广西壮族自治区
450803,港南区,贵港市,广西壮族自治区
450804,覃塘区,贵港市,广西壮族自治区
450821,平南县,贵港市,广西壮族自治区
450881,桂平市,贵港市,广西壮族自治区
450900,玉林市,玉林市,广西壮族自治区
450902,玉州区,玉林市,广西壮族自治区
450903,福绵区,玉林市,广西壮族自治区
450921,容县,玉林市,广西壮族自治区
450922,陆川县,玉林市,广西壮族自治区
450923,博白县,玉林市,广西壮族自治区
450924,兴业县,玉林市,广西壮族自治区
450981,北流市,玉林市,广西壮族自治区
451000,百色市,百色市,广西壮族自治区
451002,右江区,百色市,广西壮族自治区
451003,田阳区,百色市,广西壮族自治区
451021,田阳县,百色市,广西壮族自治区
451022,田东县,百色市,广西壮族自治区
451023,平果县,百色市,广西壮族自治区
451024,德保县,百色市,广西壮族自治区
451025,靖西县,百色市,广西壮族自治区
451026,那坡县,百色市,广西壮族自治区
451027,凌云县,百色市,广西壮族自治区
451028,乐业县,百色市,广西壮族自治区
451029,田林县,百色市,广西壮族自治区
451030,西林县,百色市,广西壮族自治区
451031,隆林各族自治县,百色市,广西壮族自治区
451081,靖西市,百色市,广西壮族自治区
451082,平果市,百色市,广西壮族自治区
451100,贺州市,贺州市,广西壮族自治区
451102,八步区,贺州市,广西壮族自治区
451103,平桂区,贺州市,广西壮族自治区
451121,昭平县,贺州市,广西壮族自治区
451122,钟山县,贺州市,广西壮族自治区
451123,富川瑶族自治县,贺州市,广西壮族自治区
451200,河池市,河池市,广西壮族自治区
451202,金城江区,河池市,广西壮族自治区
451203,宜州区,河池市,广西壮族自治区
451221,南丹县,河池市,广西壮族自治区
451222,天峨县,河池市,广西壮族自治区
451223,凤山县,河池市,广西壮族自治区
451224,东兰县,河池市,广西壮族自治区
451225,罗城仫佬族自治县,河池市,广西壮族自治区
451226,环江毛南族自治县,河池市,广西壮族自治区
451227,巴马瑶族自治县,河池市,广西壮族自治区
451228,都安瑶族自治县,河池市,广西壮族自治区
451229,大化瑶族自治县,河池市,广西壮族自治区
451281,宜州市,河池市,广西壮族自治区
451300,来宾市,来宾市,广西壮族自治区
451302,兴宾区,来宾市,广西壮族自治区
451321,忻城县,来宾市,广西壮族自治区
451322,象州县,来宾市,广西壮族自治区
451323,武宣县,来宾市,广西壮族自治区
451324,金秀瑶族自治县,来宾市,广西壮族自治区
451381,合山市,来宾市,广西壮族自治区
451400,崇左市,崇左市,广西壮族自治区
451402,江州区,崇左市,广西壮族自治区
451421,扶绥县,崇左市,广西壮族自治区
451422,宁明县,崇左市,广西壮族自治区
451423,龙州县,崇左市,广西壮族自治区
451424,大新县,崇左市,广西壮族自治区
451425,天等县,崇左市,广西壮族自治区
451481,凭祥市,崇左市,广西壮族自治区
452100,南宁地区,南宁地区,广西壮族自治区
452101,凭祥市,南宁地区,广西壮族自治区
452121,邕宁县,南宁地区,广西壮族自治区
452122,横县,南宁地区,广西壮族自治区
